id,user_id,user_gender,user_age,article_id,category_id,avg_expending,weekday_id,hour_id
697,91,1,21,6,2,224.0,2,6
698,183,2,39,18,2,73.0,1,21
699,174,1,53,8,3,260.0,1,2
700,188,2,46,2,1,76.0,5,19
701,1,1,50,17,1,95.0,1,4
702,4,1,58,1,1,99.0,6,2
703,173,1,34,8,3,225.0,2,13
704,23,2,44,15,3,16.0,5,18
705,72,1,45,8,3,319.0,2,9
706,74,2,54,2,1,333.0,7,4
707,192,2,21,11,4,227.0,5,6
708,54,2,58,3,1,240.0,3,17
709,113,2,47,4,2,322.0,4,11
710,81,1,44,18,2,95.0,3,18
711,5,2,26,4,2,351.0,5,24
712,169,1,49,7,3,337.0,1,13
713,134,1,52,12,4,145.0,3,13
714,146,2,34,14,2,69.0,1,6
715,17,2,36,14,2,236.0,3,13
716,176,1,31,7,3,240.0,6,15
717,98,2,20,19,3,307.0,7,10
718,134,1,52,9,3,99.0,7,14
719,93,2,49,15,3,87.0,3,16
720,83,1,52,7,3,210.0,3,1
721,62,2,22,20,4,381.0,5,5
722,15,2,60,20,4,386.0,3,5
723,123,2,47,7,3,288.0,1,21
724,88,2,30,9,3,92.0,6,15
725,97,1,54,16,4,237.0,5,19
726,83,1,52,7,3,78.0,2,6
727,24,1,32,12,4,101.0,1,24
728,95,1,41,9,3,106.0,4,15
729,32,1,27,20,4,210.0,3,12
730,30,1,52,9,3,268.0,3,9
731,185,2,40,4,2,352.0,1,12
732,20,2,51,14,2,227.0,2,3
733,155,1,31,19,3,332.0,2,13
734,128,2,28,8,3,325.0,7,22
735,156,2,38,8,3,301.0,1,2
736,108,2,48,4,2,389.0,6,2
737,78,2,29,13,1,115.0,6,21
738,154,2,28,13,1,20.0,5,3
739,151,2,58,2,1,49.0,6,20
740,133,2,22,9,3,87.0,6,0
741,65,1,49,18,2,10.0,7,22
742,194,2,43,8,3,5.0,6,17
743,40,2,28,14,2,301.0,4,24
744,40,2,28,11,4,230.0,1,23
745,69,1,41,20,4,268.0,1,16
746,18,2,32,4,2,213.0,6,16
747,69,1,41,5,2,239.0,7,4
748,185,2,40,2,1,52.0,4,15
749,128,2,28,9,3,95.0,3,14
750,160,2,47,1,1,254.0,4,16
751,21,2,47,13,1,254.0,3,11
752,123,2,47,6,2,385.0,4,15
753,1,1,50,9,3,382.0,2,12
754,42,2,29,6,2,93.0,4,22
755,76,1,27,11,4,385.0,5,9
756,77,1,35,19,3,275.0,4,17
757,15,2,60,17,1,109.0,6,9
758,100,1,22,11,4,300.0,6,21
759,96,1,45,3,1,380.0,3,1
760,198,2,40,5,2,257.0,4,5
761,48,2,45,6,2,214.0,5,13
762,12,2,33,4,2,269.0,6,11
763,5,2,26,15,3,338.0,1,10
764,29,1,48,8,3,398.0,4,5
765,106,1,57,20,4,85.0,6,17
766,123,2,47,20,4,118.0,7,10
767,129,2,39,17,1,282.0,2,14
768,78,2,29,13,1,68.0,2,20
769,7,1,23,11,4,177.0,5,2
770,10,2,26,20,4,134.0,6,4
771,73,2,20,18,2,298.0,4,12
772,52,2,25,13,1,252.0,2,6
773,52,2,25,11,4,200.0,2,7
774,64,1,40,20,4,255.0,4,24
775,46,1,24,5,2,204.0,4,3
776,102,1,45,10,4,167.0,5,23
777,128,2,28,19,3,165.0,4,15
778,164,1,24,18,2,261.0,4,13
779,75,1,51,5,2,143.0,6,14
780,52,2,25,15,3,309.0,2,13
781,158,1,23,5,2,394.0,4,20
782,152,2,29,5,2,342.0,7,2
783,140,1,47,16,4,88.0,2,7
784,93,2,49,11,4,249.0,7,15
785,44,2,56,11,4,49.0,7,0
786,79,1,40,8,3,270.0,5,3
787,13,1,43,10,4,188.0,7,8
788,197,2,35,1,1,16.0,4,8
789,137,2,50,10,4,39.0,2,1
790,23,2,44,13,1,354.0,7,11
791,16,1,46,16,4,52.0,3,6
792,31,1,22,17,1,262.0,3,3
793,197,2,35,5,2,179.0,6,1
794,152,2,29,5,2,53.0,7,12
795,31,1,22,15,3,263.0,5,21
796,95,1,41,2,1,220.0,4,7
797,14,2,32,3,1,283.0,4,20
798,160,2,47,14,2,13.0,6,17
799,13,1,43,13,1,387.0,6,4
800,187,2,29,18,2,18.0,3,7
801,159,1,26,9,3,341.0,2,24
802,178,1,45,17,1,261.0,7,7
803,77,1,35,14,2,125.0,6,11
804,63,2,55,1,1,378.0,7,21
805,75,1,51,4,2,339.0,2,14
806,111,2,37,15,3,45.0,2,24
807,157,1,60,13,1,237.0,5,2
808,12,2,33,6,2,4.0,5,11
809,53,1,33,19,3,23.0,7,24
810,40,2,28,13,1,151.0,7,18
811,76,1,27,6,2,298.0,3,16
812,39,2,58,17,1,361.0,1,20
813,164,1,24,12,4,285.0,5,1
814,163,2,42,15,3,162.0,2,9
815,156,2,38,20,4,273.0,5,8
816,106,1,57,1,1,3.0,1,1
817,0,2,47,3,1,389.0,3,14
818,78,2,29,1,1,339.0,2,23
819,1,1,50,19,3,179.0,5,6
820,68,2,43,17,1,188.0,3,16
821,174,1,53,14,2,244.0,2,24
822,80,1,38,2,1,120.0,2,21
823,70,2,57,6,2,364.0,6,5
824,33,1,42,1,1,175.0,2,20
825,81,1,44,7,3,275.0,3,2
826,156,2,38,9,3,156.0,1,20
827,106,1,57,11,4,275.0,7,14
828,11,1,51,20,4,166.0,6,10
829,51,1,59,14,2,35.0,7,7
830,120,2,40,19,3,44.0,5,9
831,165,2,42,16,4,94.0,6,1
832,106,1,57,10,4,263.0,2,24
833,36,1,35,18,2,233.0,3,6
834,152,2,29,2,1,119.0,6,20
835,94,2,28,1,1,302.0,5,5
836,115,2,39,18,2,159.0,1,23
837,11,1,51,7,3,185.0,7,1
838,8,2,54,12,4,5.0,4,24
839,94,2,28,7,3,170.0,1,14
840,76,1,27,7,3,108.0,4,6
841,164,1,24,9,3,139.0,3,6
842,24,1,32,8,3,133.0,6,24
843,25,2,48,13,1,397.0,2,8
844,83,1,52,15,3,308.0,7,21
845,109,2,59,4,2,39.0,7,8
846,15,2,60,6,2,151.0,1,3
847,92,1,26,12,4,43.0,7,10
848,163,2,42,9,3,313.0,2,17
849,51,1,59,19,3,46.0,4,18
850,38,2,57,19,3,65.0,2,20
851,44,2,56,4,2,206.0,6,21
852,5,2,26,5,2,21.0,4,5
853,72,1,45,18,2,131.0,7,1
854,153,2,52,11,4,152.0,1,20
855,106,1,57,7,3,148.0,4,0
856,151,2,58,5,2,400.0,5,17
857,21,2,47,15,3,186.0,6,3
858,32,1,27,15,3,370.0,1,21
859,49,1,48,19,3,273.0,7,5
860,90,1,37,20,4,66.0,7,1
861,178,1,45,19,3,63.0,6,0
862,147,2,46,1,1,232.0,5,22
863,151,2,58,4,2,72.0,3,24
864,142,2,44,5,2,4.0,6,17
865,27,1,25,10,4,258.0,5,23
866,42,2,29,15,3,65.0,4,7
867,160,2,47,17,1,250.0,1,3
868,14,2,32,14,2,257.0,2,14
869,5,2,26,17,1,109.0,4,22
870,47,1,29,5,2,179.0,7,7
871,34,1,24,8,3,386.0,3,5
872,163,2,42,15,3,287.0,6,3
873,181,2,21,4,2,110.0,1,18
874,60,2,45,1,1,131.0,1,15
875,168,2,25,7,3,263.0,5,9
876,85,1,36,6,2,347.0,7,20
877,131,1,22,11,4,90.0,4,18
878,124,2,31,13,1,101.0,5,1
879,150,1,47,17,1,82.0,3,21
880,179,1,32,17,1,176.0,4,6
881,19,1,57,2,1,211.0,1,7
882,115,2,39,20,4,36.0,2,7
883,130,1,53,9,3,157.0,1,12
884,26,1,22,11,4,377.0,5,14
885,97,1,54,20,4,126.0,6,22
886,90,1,37,3,1,392.0,2,22
887,9,2,39,12,4,234.0,5,7
888,165,2,42,16,4,81.0,4,24
889,132,2,41,5,2,390.0,6,9
890,104,1,25,10,4,132.0,6,21
891,196,2,23,18,2,97.0,5,24
892,199,2,36,10,4,23.0,1,21
893,73,2,20,17,1,305.0,2,0
894,78,2,29,14,2,323.0,5,18
895,99,1,37,3,1,57.0,1,14
896,75,1,51,20,4,319.0,2,21
897,75,1,51,12,4,267.0,1,3
898,18,2,32,4,2,302.0,4,0
899,42,2,29,9,3,280.0,1,19
900,112,2,58,2,1,158.0,2,6
901,12,2,33,10,4,275.0,2,21
902,40,2,28,5,2,50.0,6,15
903,26,1,22,2,1,31.0,6,0
904,164,1,24,13,1,100.0,2,15
905,164,1,24,6,2,365.0,6,24
906,134,1,52,1,1,82.0,7,11
907,41,2,52,3,1,263.0,7,21
908,53,1,33,14,2,348.0,5,9
909,105,1,41,20,4,35.0,3,22
910,9,2,39,9,3,73.0,3,3
911,68,2,43,19,3,227.0,2,2
912,56,1,35,15,3,122.0,1,19
913,6,1,53,15,3,133.0,3,22
914,145,1,30,5,2,340.0,5,22
915,118,2,53,5,2,114.0,4,6
916,24,1,32,7,3,34.0,6,19
917,79,1,40,6,2,210.0,7,3
918,23,2,44,5,2,366.0,6,6
919,194,2,43,13,1,102.0,7,3
920,110,2,44,10,4,332.0,7,19
921,39,2,58,19,3,377.0,5,15
922,171,2,35,4,2,306.0,6,18
923,182,2,57,14,2,265.0,2,2
924,91,1,21,4,2,302.0,1,8
925,8,2,54,17,1,114.0,2,7
926,163,2,42,4,2,286.0,3,19
927,101,1,53,5,2,157.0,2,2
928,163,2,42,18,2,174.0,7,12
929,172,1,58,15,3,16.0,5,16
930,83,1,52,6,2,67.0,4,12
931,148,1,41,11,4,136.0,4,12
932,152,2,29,6,2,397.0,2,7
933,94,2,28,3,1,167.0,5,0
934,13,1,43,17,1,224.0,3,15
935,39,2,58,2,1,323.0,5,21
936,167,1,35,7,3,135.0,3,3
937,128,2,28,3,1,29.0,2,13
938,30,1,52,6,2,341.0,3,11
939,72,1,45,9,3,387.0,5,17
940,32,1,27,16,4,211.0,6,22
941,28,1,35,11,4,367.0,6,17
942,81,1,44,18,2,56.0,3,24
943,59,2,49,19,3,122.0,7,17
944,56,1,35,11,4,171.0,6,18
945,102,1,45,4,2,12.0,3,14
946,1,1,50,19,3,235.0,6,20
947,99,1,37,10,4,199.0,2,18
948,115,2,39,18,2,2.0,7,5
949,13,1,43,12,4,314.0,2,10
950,104,1,25,17,1,203.0,6,18
951,86,1,41,17,1,163.0,6,12
952,67,2,58,10,4,37.0,7,18
953,126,1,40,17,1,268.0,3,1
954,164,1,24,9,3,74.0,5,9
955,162,2,29,13,1,64.0,6,24
956,166,1,57,20,4,330.0,2,17
957,183,2,39,20,4,94.0,4,14
958,180,1,42,12,4,362.0,7,5
959,196,2,23,14,2,385.0,5,5
960,24,1,32,15,3,25.0,1,21
961,197,2,35,19,3,140.0,6,6
962,6,1,53,13,1,188.0,6,1
963,75,1,51,12,4,373.0,1,11
964,154,2,28,20,4,252.0,7,16
965,181,2,21,4,2,38.0,1,11
966,43,1,29,7,3,320.0,3,11
967,172,1,58,19,3,146.0,5,18
968,60,2,45,12,4,219.0,4,0
969,77,1,35,4,2,309.0,5,22
970,62,2,22,9,3,362.0,1,24
971,159,1,26,19,3,288.0,3,14
972,151,2,58,14,2,282.0,7,15
973,128,2,28,15,3,353.0,1,13
974,155,1,31,20,4,57.0,3,21
975,119,2,29,5,2,129.0,4,0
976,4,1,58,15,3,342.0,6,15
977,4,1,58,17,1,284.0,2,23
978,172,1,58,10,4,252.0,6,10
979,51,1,59,14,2,261.0,7,2
980,54,2,58,13,1,375.0,4,20
981,143,1,27,10,4,210.0,1,0
982,27,1,25,1,1,98.0,6,8
983,82,2,43,4,2,58.0,6,9
984,33,1,42,11,4,173.0,6,16
985,143,1,27,4,2,157.0,3,10
986,166,1,57,17,1,215.0,3,12
987,124,2,31,13,1,254.0,4,19
988,165,2,42,15,3,16.0,6,9
989,43,1,29,4,2,16.0,5,24
990,179,1,32,15,3,314.0,2,8
991,27,1,25,7,3,207.0,7,16
992,48,2,45,6,2,79.0,3,0
993,84,1,34,9,3,313.0,4,16
994,45,1,60,7,3,357.0,2,8
995,34,1,24,16,4,273.0,5,19
996,145,1,30,20,4,25.0,6,20
997,161,2,29,2,1,372.0,1,0
998,106,1,57,4,2,276.0,2,10
999,153,2,52,15,3,351.0,2,8
1000,30,1,52,19,3,113.0,1,20
1001,115,2,39,13,1,322.0,2,1
1002,64,1,40,11,4,134.0,6,19
1003,25,2,48,18,2,152.0,2,1
1004,101,1,53,20,4,141.0,2,10
1005,71,1,41,7,3,173.0,7,20
1006,96,1,45,15,3,165.0,5,20
1007,90,1,37,3,1,47.0,3,4
1008,81,1,44,5,2,385.0,5,12
1009,23,2,44,12,4,376.0,7,4
1010,113,2,47,17,1,182.0,1,17
1011,10,2,26,7,3,67.0,7,5
1012,127,1,33,17,1,195.0,1,9
1013,152,2,29,16,4,345.0,4,23
1014,186,1,39,1,1,393.0,2,19
1015,59,2,49,10,4,70.0,2,22
1016,24,1,32,9,3,165.0,7,16
1017,98,2,20,1,1,375.0,4,13
1018,182,2,57,10,4,204.0,4,10
1019,86,1,41,15,3,122.0,7,13
1020,86,1,41,16,4,148.0,7,0
1021,15,2,60,16,4,240.0,7,19
1022,70,2,57,18,2,10.0,1,4
1023,168,2,25,20,4,198.0,1,10
1024,98,2,20,17,1,109.0,1,23
1025,117,1,47,20,4,126.0,5,24
1026,129,2,39,16,4,88.0,1,7
1027,154,2,28,20,4,308.0,6,5
1028,104,1,25,12,4,130.0,7,3
1029,190,1,59,5,2,266.0,6,10
1030,83,1,52,16,4,17.0,6,11
1031,33,1,42,17,1,311.0,4,1
1032,73,2,20,19,3,84.0,4,7
1033,37,1,36,1,1,390.0,7,20
1034,89,1,59,2,1,7.0,3,7
1035,176,1,31,17,1,62.0,4,12
1036,70,2,57,10,4,137.0,4,2
1037,2,2,20,16,4,141.0,3,0
1038,60,2,45,16,4,214.0,1,21
1039,63,2,55,13,1,290.0,7,7
1040,56,1,35,15,3,60.0,2,8
1041,109,2,59,17,1,262.0,2,16
1042,179,1,32,12,4,387.0,2,21
1043,196,2,23,13,1,155.0,6,8
1044,30,1,52,20,4,81.0,7,3
1045,49,1,48,6,2,370.0,1,9
1046,26,1,22,9,3,184.0,7,17
1047,131,1,22,2,1,119.0,4,7
1048,118,2,53,17,1,20.0,2,4
1049,196,2,23,1,1,228.0,1,3
1050,104,1,25,19,3,36.0,5,24
1051,47,1,29,13,1,318.0,6,19
1052,170,2,20,5,2,371.0,4,7
1053,86,1,41,1,1,192.0,3,14
1054,36,1,35,12,4,336.0,4,18
1055,66,1,22,16,4,343.0,1,2
1056,116,1,41,15,3,231.0,6,10
1057,184,2,24,18,2,160.0,2,22
1058,8,2,54,10,4,139.0,6,20
1059,179,1,32,20,4,291.0,6,13
1060,127,1,33,14,2,146.0,4,6
1061,156,2,38,17,1,219.0,1,5
1062,139,2,23,4,2,42.0,1,15
1063,153,2,52,3,1,356.0,7,3
1064,134,1,52,16,4,375.0,2,14
1065,42,2,29,9,3,3.0,5,11
1066,7,1,23,19,3,327.0,7,18
1067,16,1,46,16,4,273.0,7,19
1068,96,1,45,7,3,396.0,2,7
1069,38,2,57,10,4,93.0,2,4
1070,162,2,29,14,2,291.0,6,23
1071,83,1,52,1,1,111.0,6,6
1072,113,2,47,12,4,253.0,6,5
1073,15,2,60,19,3,82.0,5,9
1074,38,2,57,5,2,344.0,5,4
1075,192,2,21,16,4,361.0,3,16
1076,16,1,46,17,1,178.0,6,23
1077,160,2,47,19,3,381.0,1,3
1078,25,2,48,1,1,86.0,3,17
1079,17,2,36,19,3,138.0,1,13
1080,90,1,37,15,3,128.0,1,3
1081,1,1,50,8,3,184.0,7,16
1082,92,1,26,12,4,175.0,2,18
1083,15,2,60,11,4,353.0,4,4
1084,115,2,39,6,2,6.0,3,18
1085,15,2,60,9,3,15.0,7,0
1086,45,1,60,10,4,293.0,5,16
1087,84,1,34,11,4,51.0,7,7
1088,3,2,38,10,4,128.0,2,13
1089,83,1,52,15,3,224.0,7,11
1090,96,1,45,20,4,187.0,3,4
1091,20,2,51,5,2,355.0,6,17
1092,28,1,35,3,1,364.0,2,1
1093,8,2,54,11,4,11.0,7,17
1094,184,2,24,7,3,279.0,4,4
1095,42,2,29,7,3,103.0,3,15
1096,65,1,49,2,1,94.0,7,4
1097,132,2,41,4,2,176.0,2,2
1098,130,1,53,19,3,254.0,2,5
1099,111,2,37,17,1,387.0,1,2
1100,29,1,48,8,3,8.0,3,15
1101,102,1,45,1,1,349.0,1,23
1102,43,1,29,9,3,116.0,4,5
1103,177,2,42,19,3,77.0,3,9
1104,94,2,28,16,4,169.0,2,3
1105,157,1,60,6,2,199.0,4,17
1106,40,2,28,5,2,63.0,6,9
1107,45,1,60,1,1,392.0,3,20
1108,159,1,26,7,3,384.0,5,9
1109,86,1,41,6,2,86.0,6,24
1110,119,2,29,6,2,296.0,4,24
1111,178,1,45,3,1,371.0,6,14
1112,75,1,51,13,1,72.0,1,10
1113,53,1,33,6,2,89.0,3,15
1114,153,2,52,3,1,252.0,1,11
1115,87,2,35,18,2,370.0,5,7
1116,111,2,37,3,1,296.0,5,11
1117,62,2,22,4,2,344.0,3,4
1118,137,2,50,11,4,50.0,4,18
1119,21,2,47,8,3,261.0,6,23
1120,85,1,36,16,4,228.0,4,1
1121,110,2,44,5,2,292.0,6,3
1122,15,2,60,15,3,254.0,4,15
1123,159,1,26,9,3,232.0,6,11
1124,58,1,22,11,4,249.0,5,13
1125,177,2,42,7,3,175.0,1,16
1126,145,1,30,19,3,332.0,1,19
1127,117,1,47,11,4,214.0,2,17
1128,32,1,27,19,3,155.0,2,7
1129,80,1,38,9,3,327.0,5,19
1130,24,1,32,17,1,180.0,6,9
1131,56,1,35,10,4,30.0,5,15
1132,13,1,43,19,3,386.0,7,18
1133,3,2,38,18,2,100.0,2,19
1134,195,1,20,3,1,78.0,1,2
1135,109,2,59,11,4,245.0,7,19
1136,97,1,54,17,1,38.0,2,15
1137,75,1,51,8,3,83.0,1,3
1138,188,2,46,19,3,14.0,7,9
1139,17,2,36,5,2,247.0,2,20
1140,62,2,22,18,2,30.0,1,18
1141,126,1,40,17,1,196.0,4,6
1142,27,1,25,20,4,189.0,6,11
1143,99,1,37,12,4,175.0,6,6
1144,35,2,21,15,3,289.0,5,15
1145,187,2,29,10,4,269.0,4,11
1146,159,1,26,18,2,108.0,7,9
1147,27,1,25,13,1,363.0,5,9
1148,164,1,24,11,4,47.0,1,1
1149,199,2,36,2,1,399.0,4,15
1150,142,2,44,15,3,123.0,2,4
1151,170,2,20,2,1,41.0,7,17
1152,126,1,40,18,2,249.0,1,10
1153,154,2,28,20,4,365.0,1,6
1154,197,2,35,18,2,212.0,4,16
1155,140,1,47,16,4,131.0,7,10
1156,188,2,46,9,3,263.0,4,9
1157,185,2,40,15,3,278.0,3,24
1158,160,2,47,2,1,314.0,5,20
1159,109,2,59,10,4,178.0,3,12
1160,57,1,25,10,4,257.0,3,22
1161,16,1,46,19,3,283.0,6,13
1162,150,1,47,14,2,75.0,6,17
1163,134,1,52,6,2,61.0,7,11
1164,135,1,51,18,2,61.0,6,22
1165,93,2,49,18,2,297.0,6,19
1166,198,2,40,19,3,140.0,1,9
1167,84,1,34,2,1,9.0,7,0
1168,79,1,40,8,3,55.0,5,23
1169,167,1,35,9,3,243.0,5,23
1170,23,2,44,20,4,90.0,2,2
1171,149,2,39,19,3,1.0,2,6
1172,52,2,25,3,1,262.0,2,18
1173,192,2,21,8,3,300.0,2,14
1174,15,2,60,12,4,322.0,4,22
1175,188,2,46,2,1,234.0,2,14
1176,19,1,57,16,4,345.0,4,5
1177,111,2,37,17,1,374.0,2,12
1178,173,1,34,18,2,181.0,1,8
1179,73,2,20,9,3,362.0,7,4
1180,194,2,43,1,1,364.0,7,23
1181,131,1,22,14,2,46.0,5,12
1182,51,1,59,5,2,280.0,7,21
1183,148,1,41,7,3,343.0,2,4
1184,27,1,25,17,1,291.0,4,23
1185,129,2,39,11,4,132.0,5,19
1186,27,1,25,5,2,65.0,5,20
1187,44,2,56,13,1,347.0,2,8
1188,141,2,24,18,2,31.0,3,19
1189,12,2,33,12,4,352.0,3,6
1190,180,1,42,1,1,323.0,2,12
1191,119,2,29,1,1,202.0,4,1
1192,51,1,59,14,2,117.0,2,12
1193,80,1,38,4,2,399.0,6,1
1194,123,2,47,19,3,180.0,6,3
1195,185,2,40,9,3,43.0,3,1
1196,25,2,48,7,3,17.0,3,4
1197,89,1,59,3,1,132.0,7,9
1198,29,1,48,14,2,278.0,5,10
1199,169,1,49,9,3,42.0,3,11
1200,90,1,37,2,1,333.0,1,9
1201,38,2,57,8,3,113.0,1,19
1202,156,2,38,19,3,284.0,4,9
1203,112,2,58,18,2,359.0,2,13
1204,63,2,55,10,4,249.0,6,12
1205,112,2,58,8,3,295.0,7,20
1206,36,1,35,7,3,120.0,7,19
1207,128,2,28,2,1,95.0,1,8
1208,106,1,57,6,2,153.0,5,3
1209,4,1,58,4,2,41.0,7,22
1210,161,2,29,2,1,399.0,3,23
1211,69,1,41,19,3,75.0,4,6
1212,108,2,48,17,1,167.0,3,9
1213,139,2,23,10,4,207.0,6,15
1214,127,1,33,12,4,301.0,3,6
1215,105,1,41,8,3,350.0,7,24
1216,176,1,31,17,1,98.0,7,18
1217,197,2,35,5,2,186.0,5,1
1218,58,1,22,7,3,79.0,4,5
1219,77,1,35,12,4,291.0,1,18
1220,70,2,57,2,1,201.0,7,4
1221,33,1,42,17,1,277.0,7,7
1222,5,2,26,11,4,130.0,6,14
1223,35,2,21,18,2,25.0,2,15
1224,197,2,35,11,4,21.0,1,17
1225,55,2,50,15,3,289.0,6,22
1226,93,2,49,4,2,110.0,5,18
1227,114,1,50,8,3,113.0,6,17
1228,86,1,41,20,4,155.0,6,4
1229,67,2,58,11,4,324.0,4,14
1230,29,1,48,17,1,325.0,5,9
1231,194,2,43,19,3,214.0,2,11
1232,75,1,51,14,2,291.0,1,8
1233,100,1,22,13,1,58.0,7,20
1234,193,1,57,10,4,225.0,5,20
1235,192,2,21,7,3,274.0,1,13
1236,171,2,35,10,4,287.0,5,7
1237,58,1,22,15,3,261.0,3,2
1238,21,2,47,1,1,211.0,5,14
1239,18,2,32,14,2,380.0,7,8
1240,66,1,22,3,1,46.0,7,1
1241,43,1,29,19,3,361.0,6,11
1242,177,2,42,3,1,128.0,2,15
1243,110,2,44,2,1,88.0,3,10
1244,22,2,39,11,4,154.0,2,13
1245,45,1,60,4,2,364.0,2,11
1246,169,1,49,1,1,272.0,3,17
1247,167,1,35,15,3,361.0,4,20
1248,92,1,26,3,1,7.0,4,21
1249,29,1,48,10,4,104.0,3,24
1250,120,2,40,16,4,269.0,3,12
1251,61,1,51,7,3,373.0,3,14
1252,160,2,47,1,1,304.0,4,21
1253,161,2,29,13,1,150.0,3,19
1254,123,2,47,18,2,250.0,7,8
1255,40,2,28,1,1,151.0,2,1
1256,156,2,38,4,2,34.0,3,9
1257,70,2,57,13,1,183.0,6,17
1258,20,2,51,8,3,124.0,5,1
1259,181,2,21,19,3,263.0,2,11
1260,0,2,47,6,2,236.0,6,10
1261,43,1,29,7,3,32.0,2,19
1262,178,1,45,1,1,184.0,3,24
1263,12,2,33,8,3,236.0,5,18
1264,178,1,45,16,4,244.0,1,23
1265,130,1,53,11,4,275.0,5,0
1266,44,2,56,4,2,124.0,3,15
1267,56,1,35,3,1,141.0,2,7
1268,161,2,29,17,1,305.0,7,13
1269,192,2,21,10,4,129.0,3,2
1270,102,1,45,20,4,291.0,3,8
1271,196,2,23,4,2,227.0,5,18
1272,41,2,52,20,4,155.0,5,5
1273,70,2,57,12,4,128.0,3,23
1274,151,2,58,19,3,179.0,6,14
1275,90,1,37,8,3,276.0,3,16
1276,174,1,53,15,3,204.0,1,3
1277,115,2,39,3,1,96.0,4,15
1278,174,1,53,2,1,24.0,3,8
1279,76,1,27,18,2,303.0,5,8
1280,135,1,51,17,1,176.0,6,6
1281,156,2,38,4,2,271.0,5,17
1282,101,1,53,2,1,235.0,4,15
1283,21,2,47,15,3,304.0,5,6
1284,81,1,44,7,3,336.0,6,9
1285,128,2,28,5,2,104.0,6,1
1286,18,2,32,12,4,318.0,3,21
1287,190,1,59,15,3,227.0,4,12
1288,68,2,43,20,4,306.0,2,17
1289,181,2,21,6,2,354.0,2,0
1290,27,1,25,20,4,169.0,5,7
1291,123,2,47,6,2,237.0,5,17
1292,17,2,36,14,2,96.0,2,0
1293,91,1,21,15,3,228.0,4,12
1294,176,1,31,3,1,134.0,2,17
1295,179,1,32,17,1,63.0,1,22
1296,195,1,20,8,3,318.0,4,16
1297,180,1,42,8,3,343.0,3,6
1298,121,1,23,1,1,242.0,7,23
1299,16,1,46,17,1,283.0,6,5
1300,170,2,20,10,4,291.0,6,12
1301,66,1,22,15,3,8.0,5,9
1302,92,1,26,2,1,95.0,2,2
1303,26,1,22,3,1,269.0,3,10
1304,34,1,24,10,4,7.0,6,17
1305,195,1,20,1,1,295.0,7,6
1306,156,2,38,2,1,76.0,1,6
1307,58,1,22,9,3,18.0,1,6
1308,166,1,57,1,1,335.0,5,19
1309,186,1,39,15,3,18.0,5,5
1310,154,2,28,3,1,177.0,6,19
1311,87,2,35,4,2,138.0,5,18
1312,42,2,29,2,1,38.0,1,11
1313,113,2,47,5,2,394.0,7,19
1314,45,1,60,2,1,28.0,6,10
1315,130,1,53,8,3,375.0,4,13
1316,124,2,31,2,1,307.0,3,8
1317,186,1,39,8,3,20.0,2,9
1318,153,2,52,17,1,335.0,6,18
1319,196,2,23,8,3,156.0,7,16
1320,4,1,58,18,2,163.0,3,18
1321,24,1,32,16,4,74.0,3,18
1322,55,2,50,20,4,386.0,2,11
1323,76,1,27,1,1,302.0,1,18
1324,54,2,58,11,4,373.0,5,4
1325,159,1,26,3,1,166.0,3,9
1326,110,2,44,7,3,317.0,4,20
1327,51,1,59,20,4,42.0,5,4
1328,6,1,53,3,1,153.0,1,3
1329,64,1,40,12,4,17.0,7,21
1330,84,1,34,13,1,127.0,3,12
1331,151,2,58,14,2,330.0,1,4
1332,130,1,53,1,1,311.0,6,19
1333,91,1,21,13,1,38.0,5,21
1334,47,1,29,14,2,359.0,1,4
1335,11,1,51,8,3,166.0,7,19
1336,126,1,40,5,2,388.0,2,11
1337,110,2,44,9,3,194.0,1,19
1338,104,1,25,12,4,198.0,4,9
1339,66,1,22,10,4,353.0,1,22
1340,50,1,41,14,2,223.0,3,2
1341,10,2,26,4,2,276.0,2,1
1342,182,2,57,13,1,171.0,1,13
1343,118,2,53,20,4,32.0,1,24
1344,133,2,22,7,3,320.0,1,12
1345,159,1,26,15,3,76.0,2,3
1346,153,2,52,6,2,274.0,7,0
1347,58,1,22,14,2,110.0,5,18
1348,149,2,39,20,4,162.0,5,15
1349,150,1,47,20,4,324.0,7,20
1350,36,1,35,5,2,256.0,2,13
1351,4,1,58,9,3,363.0,2,5
1352,39,2,58,15,3,254.0,3,21
1353,141,2,24,16,4,218.0,3,4
1354,191,2,30,5,2,341.0,1,18
1355,126,1,40,7,3,274.0,7,24
1356,58,1,22,7,3,318.0,3,15
1357,82,2,43,2,1,71.0,4,4
1358,6,1,53,18,2,307.0,3,14
1359,190,1,59,9,3,361.0,7,4
1360,145,1,30,19,3,127.0,4,21
1361,169,1,49,6,2,311.0,7,2
1362,25,2,48,2,1,117.0,4,24
1363,18,2,32,7,3,152.0,4,7
1364,132,2,41,5,2,336.0,6,9
1365,61,1,51,7,3,83.0,3,4
1366,198,2,40,20,4,213.0,2,22
1367,18,2,32,16,4,378.0,7,7
1368,41,2,52,6,2,226.0,3,24
1369,10,2,26,20,4,220.0,4,12
1370,151,2,58,12,4,244.0,7,4
1371,195,1,20,12,4,398.0,4,24
1372,111,2,37,4,2,277.0,5,18
1373,122,1,59,7,3,330.0,4,11
1374,99,1,37,19,3,260.0,1,15
1375,70,2,57,20,4,193.0,6,13
